226:8,1,9,8,7,2,3,1,7,5,6,6,5,8,3,8,3,5,6,6,5,8,6,9,8,3,5,4,7,2
227:6,3,3,2,1,9,5,3,9,6,2,4,6,5,1,1,5,2,8,2,6,4,4,8,9,3,2,1,4,7
228:1,1,9,3,8,1,4,1,1,8,2,5,4,9,5,8,2,6,1,9,2,2,7,5,5,1,4,2,8,2
229:8,6,6,3,6,8,1,9,5,3,9,4,5,8,7,6,2,7,1,7,9,1,3,5,1,9,5,7,6,1
230:2,6,1,8,3,2,4,3,8,5,5,5,3,7,3,5,4,6,5,3,6,6,7,5,9,3,9,1,7,4
231:4,4,1,9,7,4,6,1,8,5,7,1,4,8,4,2,8,1,6,9,6,7,7,5,2,3,9,5,4,9
232:8,4,8,9,2,1,5,5,8,1,8,4,2,8,7,2,2,8,4,7,5,7,2,4,3,6,6,8,4,5
233:9,1,1,2,7,8,9,5,3,8,4,9,5,6,1,8,4,5,3,7,9,6,9,7,4,7,2,9,2,8
234:5,2,8,8,3,4,2,1,8,5,5,6,5,6,3,4,4,2,2,3,1,4,9,4,7,9,4,8,2,9
235:8,8,5,8,5,8,3,3,8,1,3,3,3,1,8,5,8,6,8,1,4,8,7,4,6,9,8,9,3,1
236:4,9,4,2,2,4,4,7,1,8,9,2,8,9,1,9,7,2,2,5,7,6,1,9,6,8,3,5,3,9
237:7,7,8,7,7,2,6,6,1,7,6,1,7,5,5,9,1,9,7,1,1,7,2,3,9,8,9,5,7,7
238:7,6,4,6,9,1,6,4,8,1,7,2,3,3,1,2,9,6,9,5,5,2,4,7,1,5,8,6,6,9
239:7,4,8,3,6,1,1,7,9,8,2,9,3,1,3,2,2,4,3,1,1,6,7,4,7,1,3,3,9,8
240:4,7,2,6,7,7,4,2,6,6,5,4,3,1,6,7,6,4,9,4,7,2,8,4,4,3,6,6,4,9
241:7,5,2,5,2,6,4,7,7,5,7,3,8,9,3,2,5,4,6,7,1,1,9,7,4,1,5,8,9,6
242:6,4,6,4,9,7,9,7,8,6,8,1,7,5,8,6,4,2,6,8,4,5,4,4,9,9,8,2,6,8
243:5,8,9,7,5,5,9,1,5,2,2,5,1,1,7,5,8,3,7,8,8,9,9,1,8,3,2,2,8,2
244:1,5,2,1,2,6,7,9,6,9,8,9,9,5,7,5,7,5,1,1,7,1,1,4,5,4,2,3,7,1
245:8,2,5,6,5,7,4,9,4,2,5,4,4,7,2,8,4,1,4,7,7,8,8,1,5,2,8,9,1,9
246:3,4,9,1,8,2,8,5,6,7,1,2,6,7,6,8,7,9,5,9,4,4,8,1,5,4,1,1,1,2
247:6,2,4,9,7,5,3,6,2,9,2,6,3,5,1,6,4,8,6,3,8,7,2,1,8,3,1,7,2,9
248:1,2,5,9,2,3,2,5,7,9,2,4,8,5,9,2,8,2,3,6,6,1,5,3,1,6,1,5,3,3
249:5,2,8,8,3,4,2,1,8,5,5,6,5,6,3,4,4,2,2,3,1,4,9,4,7,9,4,8,2,6
250:3,1,7,4,1,8,8,9,7,9,8,1,7,9,7,7,7,3,9,5,9,1,8,6,8,7,1,5,8,2
251:3,2,1,6,4,7,1,8,6,3,6,1,8,2,7,7,7,8,9,3,9,7,2,1,7,5,3,1,9,1
252:7,2,3,6,5,6,2,5,8,6,5,2,5,8,5,8,1,9,4,6,5,6,2,1,1,2,1,1,2,4
253:7,5,5,6,8,3,6,8,6,7,3,5,3,2,5,8,5,2,4,1,5,3,9,6,6,7,4,5,5,5
254:8,4,4,5,1,5,1,1,3,3,3,1,7,3,2,2,2,6,7,8,5,9,5,8,7,1,5,2,3,3
255:3,9,7,5,4,8,2,2,3,6,8,2,8,7,9,2,3,1,7,7,7,3,9,1,5,6,1,9,5,7
256:2,1,6,4,7,1,1,8,3,3,2,8,5,6,5,6,4,4,8,6,5,2,7,6,1,5,6,6,6,2
257:5,8,7,4,1,8,3,5,1,6,3,8,2,7,6,7,6,6,8,2,6,2,1,6,9,6,5,1,2,6
258:9,4,6,2,5,5,2,2,5,3,4,6,2,5,7,6,5,8,6,5,2,7,3,8,1,4,8,4,3,8
259:6,4,6,4,9,7,9,7,8,6,8,1,7,5,8,6,4,2,6,8,4,5,4,4,9,9,8,2,6,6
260:2,8,8,8,1,4,3,4,7,1,2,1,9,2,7,8,4,2,5,6,6,4,8,5,8,8,1,4,8,2
261:3,1,9,5,9,2,4,4,8,6,9,3,9,2,9,1,2,1,5,1,2,7,3,5,7,8,2,2,6,3
262:7,9,8,3,5,4,4,3,5,1,2,3,1,3,9,6,3,7,6,6,5,7,5,5,2,1,4,9,2,3
263:5,8,4,9,9,9,5,5,6,4,6,5,2,1,4,6,8,6,3,9,2,2,6,2,4,4,5,1,3,4
264:9,8,4,2,7,7,2,9,3,4,3,9,5,2,4,5,4,2,3,8,8,9,6,2,5,1,3,7,7,7
265:5,7,3,2,1,3,4,6,4,6,7,7,1,4,2,3,1,8,6,4,7,2,4,3,6,6,1,5,9,2
266:6,3,8,4,1,5,3,9,5,6,6,1,9,1,9,3,5,7,2,8,3,7,1,7,3,4,7,2,8,6
267:7,9,6,7,8,1,5,5,2,3,9,8,9,9,9,2,8,6,2,3,9,1,7,2,1,3,7,1,1,7
268:2,2,7,1,1,2,7,7,1,8,1,2,1,8,9,5,2,2,7,8,3,1,4,3,8,2,5,9,9,7
269:1,3,2,7,8,3,9,3,3,5,3,6,6,2,2,6,6,5,3,2,7,6,2,4,9,8,9,6,7,5
270:2,7,8,7,7,8,3,5,7,3,4,4,4,1,2,1,3,6,9,3,1,6,9,1,3,3,3,1,1,9
271:6,1,3,9,9,9,7,1,1,8,4,4,7,3,9,3,8,6,4,4,1,2,7,1,2,8,8,6,2,4
272:4,4,5,3,1,1,3,5,5,3,2,7,4,8,9,7,2,2,3,5,4,2,8,6,1,8,2,7,3,4
273:3,4,5,1,9,9,9,4,7,2,2,4,6,9,1,8,7,5,6,8,4,4,9,9,7,3,1,4,5,9
274:3,5,8,8,3,6,8,8,6,6,5,9,9,3,7,2,4,3,3,7,5,4,5,1,5,9,9,5,2,7
275:6,6,9,5,7,6,7,5,4,4,9,2,3,6,4,1,7,9,6,4,1,1,4,4,5,2,9,6,8,6
276:9,4,6,2,5,5,2,2,5,3,4,6,2,5,7,6,5,8,6,5,2,7,3,8,1,4,8,4,3,4
277:8,2,5,6,5,7,4,9,4,2,5,4,4,7,2,8,4,1,4,7,7,8,8,7,5,2,8,9,1,9
278:8,1,7,2,7,5,3,5,2,7,3,3,6,6,5,2,9,6,3,8,5,3,4,1,9,8,5,9,7,2
279:3,2,6,3,1,2,2,4,5,4,8,4,2,5,4,7,3,2,8,6,9,7,3,2,2,9,7,5,6,1
280:2,7,8,4,9,8,8,2,7,8,4,3,6,4,5,8,5,7,5,3,7,2,1,4,8,3,2,5,9,9
281:8,7,9,8,7,2,3,1,7,5,6,6,5,8,3,8,3,5,6,6,5,8,6,9,8,3,5,4,7,2
282:7,6,1,3,3,3,9,3,7,9,8,4,8,6,9,6,2,2,8,2,7,5,2,3,8,7,3,3,1,4
283:7,3,1,7,9,5,2,1,1,8,3,4,8,9,4,7,3,7,3,3,7,8,7,1,4,8,8,1,7,2
284:1,7,4,2,1,4,1,1,5,5,5,2,6,8,9,9,8,2,2,5,1,4,3,9,1,6,8,4,4,7
285:5,6,7,1,3,3,9,7,8,1,3,8,4,6,4,2,3,9,8,3,9,6,1,4,5,7,4,6,3,1
286:9,9,7,8,1,7,4,6,8,1,2,1,4,1,8,4,5,6,3,7,8,6,7,2,9,5,8,6,1,4
287:7,5,5,4,6,9,6,4,7,9,5,5,9,6,5,8,3,3,6,2,3,3,6,8,4,7,8,7,7,1
288:7,2,3,6,5,6,2,5,8,6,5,2,5,8,5,8,1,9,4,6,5,6,1,1,1,2,1,1,2,2
289:9,8,1,9,1,9,9,8,9,9,1,8,6,9,6,4,5,8,9,8,5,9,5,5,3,6,4,5,1,8
290:1,1,1,6,9,9,9,3,9,6,9,5,2,3,1,9,6,3,1,2,5,5,2,9,1,1,4,9,4,6
291:2,1,6,4,7,1,1,8,3,3,2,8,5,6,5,6,4,4,8,6,5,2,7,6,1,5,6,6,6,2
292:7,5,3,8,3,7,9,5,6,5,3,9,3,5,8,2,6,9,7,8,5,4,1,9,1,2,8,5,5,1
293:8,3,8,3,1,6,7,3,8,8,9,4,3,8,2,3,5,7,5,6,5,3,3,9,9,3,1,5,8,5
294:5,2,8,6,7,1,5,4,3,8,5,9,2,5,6,1,9,9,8,5,9,9,8,1,3,9,3,6,2,6
295:3,8,4,5,6,4,7,9,7,8,2,4,7,9,8,7,7,1,3,9,1,4,6,6,8,1,7,7,2,7
296:7,2,8,5,2,3,4,8,3,5,5,6,9,6,5,4,2,7,2,6,9,8,8,5,9,7,5,4,3,2
297:7,8,4,7,5,4,5,4,8,6,3,2,2,5,9,7,6,9,6,5,8,6,8,9,2,4,3,6,8,6
298:4,6,1,4,3,9,6,4,9,5,9,2,6,1,8,4,9,8,2,3,3,1,6,5,4,7,2,2,1,9
299:2,7,4,4,6,5,6,7,3,2,6,2,4,4,2,2,6,8,9,3,6,5,1,4,2,1,8,4,1,2
300:8,1,5,4,5,7,2,3,7,9,4,8,9,8,9,2,2,9,8,7,1,5,6,2,1,6,3,6,5,1
301:1,6,1,8,8,2,3,6,5,3,5,2,7,9,7,6,8,4,9,5,2,3,7,1,2,6,6,3,2,6
302:5,9,7,3,5,5,6,6,9,8,5,8,4,6,5,1,9,4,6,3,6,2,9,6,5,8,4,7,4,1
303:1,1,9,3,8,1,4,1,1,8,2,5,4,9,5,8,2,6,1,9,2,2,7,7,5,1,4,2,8,2
304:2,9,1,8,5,5,7,6,7,3,3,8,9,1,9,2,2,1,3,7,7,5,9,7,2,8,4,9,8,9
305:6,3,3,2,1,9,5,3,9,9,2,4,6,5,1,1,5,2,8,2,6,4,4,8,9,3,2,1,4,7
306:2,2,7,1,1,2,7,7,1,8,1,2,1,8,9,5,2,2,7,8,3,1,4,3,8,2,5,9,9,7
307:7,5,5,6,8,3,6,8,6,7,3,5,3,2,5,8,5,2,4,1,5,3,9,6,6,7,4,3,5,1
308:1,5,7,2,8,7,7,8,2,1,9,4,1,9,8,7,7,7,7,1,6,5,1,2,7,6,2,9,2,8
309:4,7,3,1,3,6,9,8,7,1,6,8,2,1,1,3,7,8,7,8,4,9,6,9,8,2,7,4,5,8
310:9,5,3,8,5,1,4,4,3,7,9,5,5,3,7,3,4,1,7,5,6,9,6,8,7,2,4,3,7,9
311:9,2,5,3,1,2,8,7,6,1,1,1,3,4,2,6,7,1,5,1,7,9,4,3,2,2,7,6,8,5
312:9,4,6,1,6,6,9,3,2,5,9,8,9,2,1,3,7,4,4,7,8,7,8,7,6,3,5,6,2,4
313:9,4,5,4,7,1,8,5,5,5,5,1,1,1,5,5,4,5,9,9,4,3,4,8,8,8,9,5,8,5
314:1,3,8,2,1,1,2,6,3,1,2,7,8,6,9,2,2,2,6,4,1,1,6,9,4,6,1,9,9,9
315:3,3,7,6,8,9,1,5,4,7,5,9,6,1,2,9,1,6,8,1,3,5,5,6,1,4,4,8,4,4
316:5,9,8,6,4,1,4,8,5,2,4,1,7,9,6,1,7,3,8,3,5,9,7,6,5,3,8,3,4,6
317:5,3,2,4,8,1,2,2,3,8,3,6,3,4,7,9,5,6,3,9,3,7,1,6,1,9,4,7,1,5
318:8,6,8,3,1,9,3,4,2,3,3,1,3,1,3,3,1,5,8,9,8,6,9,1,3,4,1,8,4,8
319:9,4,5,4,7,1,8,5,5,5,5,1,1,1,5,5,4,5,9,9,4,3,4,8,8,8,9,5,5,5
320:8,6,6,3,6,8,1,9,5,3,9,4,5,8,7,6,2,7,1,7,9,1,3,5,1,9,5,2,6,3
321:5,6,4,7,8,1,9,7,1,9,3,9,4,2,6,1,9,3,1,7,7,2,5,5,6,3,1,9,3,7
322:6,2,1,5,2,1,2,1,9,8,1,6,2,4,4,3,6,1,4,9,9,7,7,3,5,3,8,2,5,7
323:4,1,4,1,4,4,6,7,9,5,4,6,2,5,7,1,9,1,8,6,9,3,2,3,4,1,9,7,8,9
324:7,9,8,3,2,9,9,5,4,4,1,3,5,8,3,6,7,7,2,4,1,2,7,3,2,9,9,6,8,7
325:9,6,4,7,8,4,6,9,9,7,3,1,7,6,9,3,6,4,5,8,2,2,7,9,9,6,5,6,9,6
326:8,6,5,1,2,1,8,9,1,9,1,2,4,3,8,6,6,6,5,4,1,3,7,4,2,1,7,1,3,6
327:3,2,6,4,7,4,8,8,8,6,7,7,1,5,3,9,3,4,3,4,7,7,4,3,9,3,1,3,5,9
328:8,9,7,8,7,4,9,8,7,4,5,5,6,4,5,7,8,2,3,8,8,7,2,5,2,8,7,9,3,4
329:8,1,8,1,9,8,1,9,4,4,1,6,9,2,6,6,8,8,8,5,9,5,5,6,4,6,2,5,1,6
330:6,1,7,6,1,3,4,3,6,8,4,5,6,8,8,6,5,7,6,3,8,2,6,9,4,4,4,1,6,6
331:5,6,3,2,6,8,7,5,4,8,1,2,2,4,5,2,7,7,8,5,8,3,4,3,3,2,3,3,9,1
332:1,7,2,2,1,4,1,1,5,5,5,2,6,8,9,9,8,2,2,5,1,4,3,9,1,6,8,4,4,3
333:8,7,3,9,1,2,9,7,5,3,9,5,7,5,1,7,4,9,6,2,1,5,8,7,9,1,5,6,8,7
334:1,3,3,9,4,1,5,9,5,6,1,2,3,8,5,6,5,7,6,3,8,1,1,1,2,6,6,1,3,9
335:3,1,6,8,4,6,6,9,3,2,1,7,2,3,7,2,5,1,5,1,1,6,7,1,6,5,1,6,6,5
336:2,8,2,2,8,1,6,7,9,4,6,2,1,3,1,1,6,3,4,8,1,9,7,6,2,1,1,5,4,2
337:5,6,4,7,8,1,9,7,1,9,3,9,4,2,6,1,9,3,1,7,7,2,5,5,6,3,1,9,3,4
338:6,3,3,2,1,9,5,3,9,6,2,4,6,5,1,1,5,2,8,2,6,4,4,8,9,3,2,1,4,8
339:8,4,3,1,1,9,4,6,6,1,2,4,8,3,5,8,2,2,7,9,7,8,3,4,2,3,7,3,9,3
340:5,9,6,5,8,4,1,6,1,8,7,3,7,1,4,8,4,6,6,5,6,9,9,9,2,1,7,3,1,4
341:6,6,6,9,3,7,5,6,4,1,8,3,7,9,7,8,4,6,3,5,7,6,8,2,5,5,1,2,4,3
342:5,3,6,4,4,4,2,3,3,7,9,3,7,2,8,3,3,6,1,1,1,2,4,2,8,3,3,7,6,8
343:7,2,2,2,3,1,7,6,7,1,7,4,5,9,7,3,2,2,9,4,4,7,8,4,5,5,1,2,6,7
344:9,8,8,2,5,1,7,3,3,9,9,6,7,7,2,2,1,6,4,6,8,2,2,4,3,6,6,2,3,7
345:1,3,8,2,1,1,2,6,3,1,2,7,8,6,9,2,2,2,6,4,1,1,6,9,4,6,1,9,9,9
346:1,7,1,9,5,8,8,7,8,3,1,1,9,7,4,2,8,2,6,7,3,4,1,5,5,3,5,9,9,6
347:1,4,8,4,1,1,6,4,4,6,3,2,8,4,5,3,8,5,7,5,9,7,2,2,4,6,5,9,2,7
348:5,9,8,6,4,1,4,8,5,2,4,1,7,9,6,1,7,3,8,3,5,9,7,6,5,7,8,3,4,1
349:1,2,4,8,9,5,2,1,6,8,1,9,7,6,5,2,6,1,8,2,6,2,2,5,6,9,3,8,5,3
350:9,4,4,9,9,8,2,6,5,3,1,8,6,5,7,2,8,3,7,9,4,6,2,4,1,2,2,7,4,4
351:2,3,6,3,9,9,8,1,9,2,2,7,9,3,3,4,8,6,4,7,3,9,3,4,3,7,5,4,9,2
352:3,5,6,1,4,3,1,9,6,1,9,1,1,3,3,9,4,9,7,4,2,9,1,4,7,6,3,8,7,1
353:8,9,5,9,9,6,7,2,1,9,7,9,7,7,1,9,4,1,3,6,4,4,5,1,9,1,2,1,8,3
354:3,6,2,2,8,7,4,8,3,4,5,5,5,2,2,6,2,2,4,3,5,6,8,9,3,5,2,2,6,2
355:5,2,5,6,9,6,1,5,6,7,7,2,9,8,6,2,8,6,9,4,6,5,1,5,2,7,2,1,6,7
356:9,7,4,2,1,3,9,4,9,6,1,7,2,9,1,2,2,2,3,8,4,7,6,9,2,2,9,5,8,1
357:6,3,8,8,9,7,6,8,7,7,2,1,2,3,3,2,1,5,3,8,1,2,3,4,4,9,3,9,1,2
358:9,8,4,2,7,7,2,9,3,4,3,9,5,2,4,5,4,2,3,8,8,9,6,2,5,1,3,7,7,9
359:2,7,8,7,9,8,3,5,7,3,4,4,4,1,2,1,3,6,9,3,1,6,9,1,3,3,3,1,1,1
360:1,7,2,7,9,5,3,6,8,1,9,1,8,2,7,5,4,4,6,9,2,9,8,4,5,9,7,3,2,6
361:6,3,5,8,6,1,5,5,3,8,1,1,4,6,2,9,9,7,7,7,5,6,8,7,5,2,9,2,7,7
362:7,5,3,8,3,7,9,5,6,5,4,9,3,5,8,2,6,9,7,8,5,4,1,9,1,2,8,5,5,1
363:6,1,3,9,9,9,7,1,1,8,4,4,7,3,9,3,8,6,4,4,1,2,7,1,2,8,8,6,2,3
364:7,3,8,9,2,7,5,8,8,6,1,3,6,9,8,9,1,2,2,4,1,8,7,1,1,1,6,9,5,8
365:6,8,2,9,3,7,5,9,6,9,7,1,1,3,5,5,1,3,4,3,3,5,5,4,2,2,1,3,5,3
366:3,9,2,8,1,7,9,5,9,9,4,6,2,9,4,8,8,8,5,4,3,5,7,1,9,5,7,7,6,8
367:8,1,8,8,3,9,2,9,5,7,2,1,4,7,7,2,3,6,5,8,2,6,4,9,2,9,4,6,3,8
368:3,1,9,9,4,2,5,4,3,2,2,8,6,5,5,1,6,2,2,9,6,6,2,6,9,8,1,3,6,1
369:1,3,1,4,5,3,4,5,7,7,4,9,3,9,2,1,8,4,9,6,8,7,2,8,3,9,9,1,2,1
370:7,8,5,8,6,1,9,3,5,7,6,2,6,1,8,7,5,3,9,3,1,9,6,8,5,6,6,4,4,7
371:4,7,7,9,9,1,7,7,8,8,6,5,6,9,7,2,4,6,5,7,9,5,5,3,1,5,4,4,1,1
372:1,1,3,3,9,4,2,5,4,1,2,7,7,5,4,9,5,7,4,3,8,7,6,8,5,7,1,5,6,9
373:2,8,2,2,8,1,6,7,9,4,6,2,1,3,1,1,6,3,4,8,1,9,7,6,2,1,1,5,4,4
374:8,6,5,1,2,1,8,9,1,9,1,2,4,3,8,6,6,6,5,4,1,3,7,4,2,1,7,1,3,3
375:7,2,2,2,3,1,7,6,7,1,7,4,5,9,7,3,2,2,9,4,4,7,8,4,8,5,1,2,6,7
376:2,8,8,5,1,4,3,4,7,1,2,1,9,2,7,8,4,2,5,6,6,4,8,5,8,8,1,4,8,2
377:9,4,6,1,6,6,9,3,2,5,9,8,9,2,1,5,7,4,4,7,8,7,8,7,6,3,5,6,2,4
378:9,7,3,3,3,2,3,4,7,2,7,3,6,4,2,9,7,2,6,3,2,6,2,6,3,8,8,4,3,4
379:1,8,6,7,9,8,9,3,4,6,1,6,6,3,8,3,8,5,6,8,4,7,3,3,9,5,3,9,9,5
380:2,1,6,4,7,1,1,8,3,3,2,8,5,6,5,6,4,4,8,6,6,2,7,6,1,5,6,6,6,2
381:7,9,6,7,8,1,5,5,2,3,9,8,9,9,9,2,8,6,2,3,9,1,7,2,1,3,7,1,1,6
382:4,5,2,9,6,3,4,5,9,2,7,5,5,8,1,4,2,6,9,2,8,8,6,5,5,8,5,7,6,9
383:7,4,2,8,6,5,1,6,9,1,4,5,5,2,3,2,6,8,4,8,9,4,6,6,9,3,2,2,1,1
384:7,1,3,5,4,7,1,9,8,4,1,7,6,1,7,8,8,4,7,5,3,5,5,6,7,8,9,1,6,2
385:6,6,7,7,2,6,9,1,3,9,7,8,9,2,5,3,5,2,1,5,7,4,8,1,5,5,8,3,8,2
386:3,7,1,1,8,2,4,2,6,2,2,5,8,2,7,8,2,6,9,2,2,2,5,8,6,7,8,1,4,1
387:1,7,5,3,4,9,7,3,5,5,9,9,5,8,2,7,1,2,6,9,2,8,7,3,8,7,4,3,9,4
388:6,9,5,7,2,8,2,7,4,8,4,7,7,1,6,4,4,4,9,6,7,3,4,2,1,1,7,7,3,9
389:9,8,3,7,5,4,2,1,5,6,4,6,7,7,7,6,2,5,3,9,2,3,4,5,6,2,8,1,1,3
390:1,2,9,6,4,7,9,6,2,4,3,8,9,8,3,9,5,3,2,8,8,4,4,2,7,1,7,4,6,2
391:8,6,4,1,2,1,8,9,1,9,1,2,4,3,8,6,6,6,5,4,1,3,7,4,2,1,7,1,3,3
392:7,8,4,7,5,4,5,4,8,6,3,2,2,5,9,7,6,9,6,5,8,6,8,9,2,4,3,8,8,6
393:1,8,8,9,2,1,7,9,6,4,5,4,7,9,3,6,3,8,6,3,2,1,9,6,6,1,9,2,9,8
394:1,7,1,9,5,8,8,4,8,3,1,1,9,7,4,2,8,2,6,7,3,4,1,5,5,3,5,9,9,3
395:7,5,3,8,3,7,9,5,6,5,4,9,3,5,8,2,6,9,7,8,5,4,1,9,1,2,8,5,5,6
396:5,8,7,4,1,8,3,5,1,6,3,8,2,7,6,7,6,6,8,2,6,2,1,6,9,6,5,1,2,7
397:7,2,8,5,2,3,4,8,3,5,5,6,9,5,5,4,2,7,2,6,9,8,8,5,9,7,5,4,3,4
398:9,9,7,8,1,7,4,6,8,4,2,1,4,1,8,4,5,6,3,7,8,6,7,2,9,5,8,6,1,7
399:2,3,2,8,5,4,8,4,3,5,9,8,5,9,1,2,6,7,1,9,2,8,8,2,8,9,5,5,4,4
400:8,7,9,8,7,2,3,1,7,5,6,6,5,8,3,8,3,5,6,6,5,8,6,9,8,3,5,4,7,4
401:2,3,2,8,5,4,8,4,3,5,9,8,5,9,1,2,6,7,1,9,2,8,8,2,8,9,5,5,4,4
402:1,5,3,3,6,8,5,9,4,1,8,1,2,9,9,5,8,4,6,7,4,5,3,9,2,3,8,4,3,9
403:9,6,2,5,3,3,6,6,1,1,4,4,1,7,8,7,1,2,8,2,6,8,7,8,4,9,9,7,8,6
404:8,7,7,5,4,9,5,9,9,1,9,2,7,2,6,6,6,1,1,7,9,8,5,6,2,5,5,1,4,3
405:6,6,6,9,3,7,5,6,4,2,8,3,7,9,7,8,4,6,3,5,7,6,8,2,5,5,1,2,4,6
406:9,7,6,7,6,9,1,8,7,1,2,7,6,5,9,2,8,2,6,6,6,1,2,1,8,2,6,2,2,9
407:1,2,5,9,2,3,2,5,7,9,2,4,8,5,9,2,8,2,3,6,6,1,5,3,1,6,1,5,3,4
408:6,7,1,5,7,6,2,6,2,5,5,4,8,5,4,1,7,1,2,8,6,1,7,3,2,9,4,3,8,6
409:1,5,2,7,8,3,9,3,3,5,3,6,6,2,2,6,6,5,3,2,7,6,2,4,9,8,9,6,7,7
410:7,6,4,6,9,1,4,4,8,1,7,2,3,3,1,2,9,6,9,5,5,2,4,7,1,5,8,6,6,3
411:1,2,4,1,6,3,1,5,3,1,4,4,4,7,9,4,3,9,8,9,8,1,5,8,6,8,1,3,9,6
412:5,5,2,8,9,8,2,9,5,2,9,9,6,9,7,5,6,2,4,5,4,3,6,5,6,2,4,5,9,2
413:1,8,4,4,3,7,6,2,3,8,3,3,3,5,5,5,9,9,8,1,8,3,4,2,8,5,6,8,3,3
414:3,6,6,4,7,5,3,3,3,6,1,2,5,7,4,5,4,9,3,8,1,7,1,2,7,5,2,6,3,3
415:5,6,4,7,8,1,9,7,1,9,3,9,5,2,6,1,9,3,1,7,7,2,5,5,6,3,1,9,3,4
416:7,7,6,4,6,6,9,9,5,9,7,2,3,3,5,3,6,3,6,7,1,7,1,1,6,5,4,4,4,7
417:1,4,2,4,6,1,6,7,1,5,3,4,6,4,8,1,6,3,7,9,2,3,2,2,6,5,5,5,4,5
418:4,6,3,9,5,1,7,4,1,8,6,3,7,3,9,8,7,8,7,7,1,6,6,8,2,9,6,2,1,8
419:7,4,8,2,7,9,8,7,5,6,8,8,7,8,2,5,1,4,3,5,1,6,6,3,6,5,8,3,8,6
420:8,4,4,4,4,2,2,4,6,8,4,8,8,8,9,1,2,9,7,5,9,1,6,1,7,9,4,8,7,2
421:3,3,7,6,8,9,1,7,4,7,5,9,6,1,2,9,1,6,8,1,3,5,5,6,1,4,4,8,4,4
422:7,7,3,4,6,6,9,9,5,9,7,2,3,3,5,3,6,3,6,7,1,7,1,1,6,5,4,4,4,7
423:6,9,4,7,6,6,3,3,2,3,6,9,8,1,8,6,6,9,7,3,4,9,5,7,9,9,6,8,8,4
424:8,6,6,3,6,8,1,9,5,3,9,4,5,8,7,6,2,7,1,7,9,1,3,5,1,9,5,2,6,1
425:2,5,2,4,8,2,5,1,7,3,3,2,9,3,1,7,7,5,6,9,6,8,6,5,8,3,8,9,3,6
426:7,1,1,4,9,7,8,5,7,1,6,9,2,4,4,9,6,2,6,7,1,8,4,4,8,3,8,9,3,1
427:8,1,5,4,5,7,2,3,7,9,4,8,9,8,9,2,2,9,8,7,1,5,6,2,1,6,3,6,5,2
428:5,5,7,9,7,5,1,4,6,4,6,2,6,1,4,4,6,1,9,9,7,4,5,8,1,4,9,5,7,8
429:1,9,4,4,2,8,1,5,7,9,6,3,7,5,9,6,8,4,3,7,8,5,1,1,9,1,9,5,5,1
430:2,9,5,5,2,3,4,7,3,4,9,8,7,8,5,3,7,5,2,6,1,5,2,3,4,9,1,9,9,4
431:6,8,8,3,8,8,1,2,2,8,7,7,2,7,5,4,7,3,5,3,7,8,1,5,4,3,2,1,8,8
432:2,8,8,5,6,8,7,8,2,1,2,7,2,5,4,5,6,1,3,5,1,9,3,2,2,7,7,7,8,3
433:3,2,6,4,7,4,8,8,8,6,7,7,1,5,3,9,3,4,3,4,7,7,4,3,9,3,1,3,5,1
434:7,7,5,8,6,1,9,3,5,7,6,2,6,1,8,7,5,3,9,3,1,9,6,8,5,6,6,4,4,7
435:6,9,2,1,3,6,5,9,1,7,6,2,5,1,8,4,1,1,1,8,6,8,8,6,3,4,1,6,2,8
436:7,4,2,8,6,5,1,6,9,1,4,5,5,2,3,2,6,8,4,7,9,4,6,6,9,3,2,2,1,8
437:5,2,1,8,2,9,1,1,3,3,7,1,6,5,2,4,4,1,6,7,7,7,2,4,9,4,7,8,7,6
438:8,2,5,6,5,7,4,9,4,2,5,4,4,7,2,8,4,1,4,7,7,8,8,1,5,2,8,9,1,4
439:9,4,4,9,9,8,2,6,5,3,6,8,6,5,7,2,8,3,7,9,4,6,2,4,1,2,2,7,4,9
440:7,4,9,1,1,4,2,9,4,6,6,8,1,6,5,3,9,2,4,5,1,8,7,6,4,7,9,3,6,2
441:9,4,6,2,5,5,2,2,5,3,4,6,2,5,7,6,5,8,6,5,2,7,3,8,1,4,8,4,3,4
442:3,5,6,5,4,3,1,9,6,1,9,1,1,3,3,9,4,9,7,4,2,9,1,4,7,6,3,8,7,1
443:7,4,8,3,6,1,1,7,9,8,2,9,3,1,3,2,2,4,3,1,1,6,7,6,7,1,3,3,9,3
444:8,4,2,1,4,5,2,5,8,7,7,1,7,3,7,4,4,9,2,3,2,2,2,6,1,4,7,8,1,3
445:1,4,2,4,6,1,6,7,1,5,3,4,6,4,8,5,6,3,7,9,2,3,2,2,6,5,5,5,4,3
446:1,3,8,2,1,1,2,6,3,1,2,7,8,6,9,2,2,2,6,4,1,1,6,9,4,6,1,9,9,9
447:4,9,9,2,3,2,6,4,2,7,2,6,4,1,2,6,4,9,1,9,1,3,8,6,6,2,1,5,5,2
448:5,8,5,8,7,9,2,8,6,5,3,5,8,5,7,7,4,7,6,5,3,3,8,7,4,6,2,5,3,8
449:6,9,5,6,9,5,9,1,9,5,3,4,5,5,9,5,9,5,7,3,5,5,7,1,3,1,6,2,1,5
450:2,5,8,9,4,4,9,8,2,9,5,2,6,5,4,2,1,7,9,5,3,7,9,8,3,3,2,3,5,5
